fips,name,State,State Code,Region,Division,msa,type_bea20
2670,48295,Lipscomb County,Texas,TX,South,West South Central,,Rural
2671,48297,Live Oak County,Texas,TX,South,West South Central,,Rural
2672,48299,Llano County,Texas,TX,South,West South Central,,Rural
2673,48301,Loving County,Texas,TX,South,West South Central,"Pecos, TX ",Micro
2674,48303,Lubbock County,Texas,TX,South,West South Central,"Lubbock, TX ",Metro
2675,48305,Lynn County,Texas,TX,South,West South Central,"Lubbock, TX ",Metro
2676,48307,McCulloch County,Texas,TX,South,West South Central,,Rural
2677,48309,McLennan County,Texas,TX,South,West South Central,"Waco, TX ",Metro
2678,48311,McMullen County,Texas,TX,South,West South Central,,Rural
2679,48313,Madison County,Texas,TX,South,West South Central,,Rural
2680,48315,Marion County,Texas,TX,South,West South Central,,Rural
2681,48317,Martin County,Texas,TX,South,West South Central,"Midland, TX ",Metro
2682,48319,Mason County,Texas,TX,South,West South Central,,Rural
2683,48321,Matagorda County,Texas,TX,South,West South Central,"Bay City, TX ",Micro
2684,48323,Maverick County,Texas,TX,South,West South Central,"Eagle Pass, TX ",Micro
2685,48325,Medina County,Texas,TX,South,West South Central,"San Antonio-New Braunfels, TX ",Metro
2686,48327,Menard County,Texas,TX,South,West South Central,,Rural
2687,48329,Midland County,Texas,TX,South,West South Central,"Midland, TX ",Metro
2688,48331,Milam County,Texas,TX,South,West South Central,,Rural
2689,48333,Mills County,Texas,TX,South,West South Central,,Rural
2690,48335,Mitchell County,Texas,TX,South,West South Central,,Rural
2691,48337,Montague County,Texas,TX,South,West South Central,,Rural
2692,48339,Montgomery County,Texas,TX,South,West South Central,"Houston-The Woodlands-Sugar Land, TX ",Metro
2693,48341,Moore County,Texas,TX,South,West South Central,"Dumas, TX ",Micro
2694,48343,Morris County,Texas,TX,South,West South Central,,Rural
2695,48345,Motley County,Texas,TX,South,West South Central,,Rural
2696,48347,Nacogdoches County,Texas,TX,South,West South Central,"Nacogdoches, TX ",Micro
2697,48349,Navarro County,Texas,TX,South,West South Central,"Corsicana, TX ",Micro
2698,48351,Newton County,Texas,TX,South,West South Central,,Rural
2699,48353,Nolan County,Texas,TX,South,West South Central,"Sweetwater, TX ",Micro
2700,48355,Nueces County,Texas,TX,South,West South Central,"Corpus Christi, TX ",Metro
2701,48357,Ochiltree County,Texas,TX,South,West South Central,,Rural
2702,48359,Oldham County,Texas,TX,South,West South Central,"Amarillo, TX ",Metro
2703,48361,Orange County,Texas,TX,South,West South Central,"Beaumont-Port Arthur, TX ",Metro
2704,48363,Palo Pinto County,Texas,TX,South,West South Central,"Mineral Wells, TX ",Micro
2705,48365,Panola County,Texas,TX,South,West South Central,,Rural
2706,48367,Parker County,Texas,TX,South,West South Central,"Dallas-Fort Worth-Arlington, TX ",Metro
2707,48369,Parmer County,Texas,TX,South,West South Central,,Rural
2708,48371,Pecos County,Texas,TX,South,West South Central,,Rural
2709,48373,Polk County,Texas,TX,South,West South Central,,Rural
2710,48375,Potter County,Texas,TX,South,West South Central,"Amarillo, TX ",Metro
2711,48377,Presidio County,Texas,TX,South,West South Central,,Rural
2712,48379,Rains County,Texas,TX,South,West South Central,,Rural
2713,48381,Randall County,Texas,TX,South,West South Central,"Amarillo, TX ",Metro
2714,48383,Reagan County,Texas,TX,South,West South Central,,Rural
2715,48385,Real County,Texas,TX,South,West South Central,,Rural
2716,48387,Red River County,Texas,TX,South,West South Central,,Rural
2717,48389,Reeves County,Texas,TX,South,West South Central,"Pecos, TX ",Micro
2718,48391,Refugio County,Texas,TX,South,West South Central,,Rural
2719,48393,Roberts County,Texas,TX,South,West South Central,"Pampa, TX ",Micro
2720,48395,Robertson County,Texas,TX,South,West South Central,"College Station-Bryan, TX ",Metro
2721,48397,Rockwall County,Texas,TX,South,West South Central,"Dallas-Fort Worth-Arlington, TX ",Metro
2722,48399,Runnels County,Texas,TX,South,West South Central,,Rural
2723,48401,Rusk County,Texas,TX,South,West South Central,"Longview, TX ",Metro
2724,48403,Sabine County,Texas,TX,South,West South Central,,Rural
2725,48405,San Augustine County,Texas,TX,South,West South Central,,Rural
2726,48407,San Jacinto County,Texas,TX,South,West South Central,,Rural
2727,48409,San Patricio County,Texas,TX,South,West South Central,"Corpus Christi, TX ",Metro
2728,48411,San Saba County,Texas,TX,South,West South Central,,Rural
2729,48413,Schleicher County,Texas,TX,South,West South Central,,Rural
2730,48415,Scurry County,Texas,TX,South,West South Central,"Snyder, TX ",Micro
2731,48417,Shackelford County,Texas,TX,South,West South Central,,Rural
2732,48419,Shelby County,Texas,TX,South,West South Central,,Rural
2733,48421,Sherman County,Texas,TX,South,West South Central,,Rural
2734,48423,Smith County,Texas,TX,South,West South Central,"Tyler, TX ",Metro
2735,48425,Somervell County,Texas,TX,South,West South Central,,Rural
2736,48427,Starr County,Texas,TX,South,West South Central,"Rio Grande City-Roma, TX ",Micro
2737,48429,Stephens County,Texas,TX,South,West South Central,,Rural
2738,48431,Sterling County,Texas,TX,South,West South Central,"San Angelo, TX ",Metro
2739,48433,Stonewall County,Texas,TX,South,West South Central,,Rural
2740,48435,Sutton County,Texas,TX,South,West South Central,,Rural
2741,48437,Swisher County,Texas,TX,South,West South Central,,Rural
2742,48439,Tarrant County,Texas,TX,South,West South Central,"Dallas-Fort Worth-Arlington, TX ",Metro
2743,48441,Taylor County,Texas,TX,South,West South Central,"Abilene, TX ",Metro
2744,48443,Terrell County,Texas,TX,South,West South Central,,Rural
2745,48445,Terry County,Texas,TX,South,West South Central,,Rural
2746,48447,Throckmorton County,Texas,TX,South,West South Central,,Rural
2747,48449,Titus County,Texas,TX,South,West South Central,"Mount Pleasant, TX ",Micro
2748,48451,Tom Green County,Texas,TX,South,West South Central,"San Angelo, TX ",Metro
2749,48453,Travis County,Texas,TX,South,West South Central,"Austin-Round Rock-Georgetown, TX ",Metro
2750,48455,Trinity County,Texas,TX,South,West South Central,,Rural
2751,48457,Tyler County,Texas,TX,South,West South Central,,Rural
2752,48459,Upshur County,Texas,TX,South,West South Central,"Longview, TX ",Metro
2753,48461,Upton County,Texas,TX,South,West South Central,,Rural
2754,48463,Uvalde County,Texas,TX,South,West South Central,"Uvalde, TX ",Micro
2755,48465,Val Verde County,Texas,TX,South,West South Central,"Del Rio, TX ",Micro
2756,48467,Van Zandt County,Texas,TX,South,West South Central,,Rural
2757,48469,Victoria County,Texas,TX,South,West South Central,"Victoria, TX ",Metro
2758,48471,Walker County,Texas,TX,South,West South Central,"Huntsville, TX ",Micro
2759,48473,Waller County,Texas,TX,South,West South Central,"Houston-The Woodlands-Sugar Land, TX ",Metro
2760,48475,Ward County,Texas,TX,South,West South Central,,Rural
2761,48477,Washington County,Texas,TX,South,West South Central,"Brenham, TX ",Micro
2762,48479,Webb County,Texas,TX,South,West South Central,"Laredo, TX ",Metro
2763,48481,Wharton County,Texas,TX,South,West South Central,"El Campo, TX ",Micro
2764,48483,Wheeler County,Texas,TX,South,West South Central,,Rural
2765,48485,Wichita County,Texas,TX,South,West South Central,"Wichita Falls, TX ",Metro
2766,48487,Wilbarger County,Texas,TX,South,West South Central,"Vernon, TX ",Micro
2767,48489,Willacy County,Texas,TX,South,West South Central,"Raymondville, TX ",Micro
2768,48491,Williamson County,Texas,TX,South,West South Central,"Austin-Round Rock-Georgetown, TX ",Metro
2769,48493,Wilson County,Texas,TX,South,West South Central,"San Antonio-New Braunfels, TX ",Metro
2770,48495,Winkler County,Texas,TX,South,West South Central,,Rural
2771,48497,Wise County,Texas,TX,South,West South Central,"Dallas-Fort Worth-Arlington, TX ",Metro
2772,48499,Wood County,Texas,TX,South,West South Central,,Rural
2773,48501,Yoakum County,Texas,TX,South,West South Central,,Rural
2774,48503,Young County,Texas,TX,South,West South Central,,Rural
2775,48505,Zapata County,Texas,TX,South,West South Central,"Zapata, TX ",Micro
2776,48507,Zavala County,Texas,TX,South,West South Central,,Rural
2777,49001,Beaver County,Utah,UT,West,Mountain,,Rural
2778,49003,Box Elder County,Utah,UT,West,Mountain,"Ogden-Clearfield, UT ",Metro
2779,49005,Cache County,Utah,UT,West,Mountain,"Logan, UT-ID ",Metro
2780,49007,Carbon County,Utah,UT,West,Mountain,"Price, UT ",Micro
2781,49009,Daggett County,Utah,UT,West,Mountain,,Rural
2782,49011,Davis County,Utah,UT,West,Mountain,"Ogden-Clearfield, UT ",Metro
2783,49013,Duchesne County,Utah,UT,West,Mountain,,Rural
2784,49015,Emery County,Utah,UT,West,Mountain,,Rural
2785,49017,Garfield County,Utah,UT,West,Mountain,,Rural
2786,49019,Grand County,Utah,UT,West,Mountain,,Rural
2787,49021,Iron County,Utah,UT,West,Mountain,"Cedar City, UT ",Micro
2788,49023,Juab County,Utah,UT,West,Mountain,"Provo-Orem, UT ",Metro
2789,49025,Kane County,Utah,UT,West,Mountain,,Rural
2790,49027,Millard County,Utah,UT,West,Mountain,,Rural
2791,49029,Morgan County,Utah,UT,West,Mountain,"Ogden-Clearfield, UT ",Metro
2792,49031,Piute County,Utah,UT,West,Mountain,,Rural
2793,49033,Rich County,Utah,UT,West,Mountain,,Rural
2794,49035,Salt Lake County,Utah,UT,West,Mountain,"Salt Lake City, UT ",Metro
2795,49037,San Juan County,Utah,UT,West,Mountain,,Rural
2796,49039,Sanpete County,Utah,UT,West,Mountain,,Rural
2797,49041,Sevier County,Utah,UT,West,Mountain,,Rural
2798,49043,Summit County,Utah,UT,West,Mountain,"Heber, UT ",Micro
2799,49045,Tooele County,Utah,UT,West,Mountain,"Salt Lake City, UT ",Metro
2800,49047,Uintah County,Utah,UT,West,Mountain,"Vernal, UT ",Micro
2801,49049,Utah County,Utah,UT,West,Mountain,"Provo-Orem, UT ",Metro
2802,49051,Wasatch County,Utah,UT,West,Mountain,"Heber, UT ",Micro
2803,49053,Washington County,Utah,UT,West,Mountain,"St. George, UT ",Metro
2804,49055,Wayne County,Utah,UT,West,Mountain,,Rural
2805,49057,Weber County,Utah,UT,West,Mountain,"Ogden-Clearfield, UT ",Metro
2806,50001,Addison County,Vermont,VT,Northeast,New England,,Rural
2807,50003,Bennington County,Vermont,VT,Northeast,New England,"Bennington, VT ",Micro
2808,50005,Caledonia County,Vermont,VT,Northeast,New England,,Rural
2809,50007,Chittenden County,Vermont,VT,Northeast,New England,"Burlington-South Burlington, VT ",Metro
2810,50009,Essex County,Vermont,VT,Northeast,New England,,Rural
2811,50011,Franklin County,Vermont,VT,Northeast,New England,"Burlington-South Burlington, VT ",Metro
2812,50013,Grand Isle County,Vermont,VT,Northeast,New England,"Burlington-South Burlington, VT ",Metro
2813,50015,Lamoille County,Vermont,VT,Northeast,New England,,Rural
2814,50017,Orange County,Vermont,VT,Northeast,New England,"Lebanon, NH-VT ",Micro
2815,50019,Orleans County,Vermont,VT,Northeast,New England,,Rural
2816,50021,Rutland County,Vermont,VT,Northeast,New England,"Rutland, VT ",Micro
2817,50023,Washington County,Vermont,VT,Northeast,New England,"Barre, VT ",Micro
2818,50025,Windham County,Vermont,VT,Northeast,New England,,Rural
2819,50027,Windsor County,Vermont,VT,Northeast,New England,"Lebanon, NH-VT ",Micro
2820,51001,Accomack County,Virginia,VA,South,South Atlantic,,Rural
2821,51003,Albemarle County,Virginia,VA,South,South Atlantic,,Rural
2822,51005,Alleghany County,Virginia,VA,South,South Atlantic,,Rural
2823,51007,Amelia County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2824,51009,Amherst County,Virginia,VA,South,South Atlantic,"Lynchburg, VA ",Metro
2825,51011,Appomattox County,Virginia,VA,South,South Atlantic,"Lynchburg, VA ",Metro
2826,51013,Arlington County,Virginia,VA,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2827,51015,Augusta County,Virginia,VA,South,South Atlantic,,Rural
2828,51017,Bath County,Virginia,VA,South,South Atlantic,,Rural
2829,51019,Bedford County,Virginia,VA,South,South Atlantic,"Lynchburg, VA ",Metro
2830,51021,Bland County,Virginia,VA,South,South Atlantic,"Bluefield, WV-VA ",Micro
2831,51023,Botetourt County,Virginia,VA,South,South Atlantic,"Roanoke, VA ",Metro
2832,51025,Brunswick County,Virginia,VA,South,South Atlantic,,Rural
2833,51027,Buchanan County,Virginia,VA,South,South Atlantic,,Rural
2834,51029,Buckingham County,Virginia,VA,South,South Atlantic,,Rural
2835,51031,Campbell County,Virginia,VA,South,South Atlantic,,Rural
2836,51033,Caroline County,Virginia,VA,South,South Atlantic,,Rural
2837,51035,Carroll County,Virginia,VA,South,South Atlantic,,Rural
2838,51036,Charles City County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2839,51037,Charlotte County,Virginia,VA,South,South Atlantic,,Rural
2840,51041,Chesterfield County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2841,51043,Clarke County,Virginia,VA,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2842,51045,Craig County,Virginia,VA,South,South Atlantic,"Roanoke, VA ",Metro
2843,51047,Culpeper County,Virginia,VA,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2844,51049,Cumberland County,Virginia,VA,South,South Atlantic,,Rural
2845,51051,Dickenson County,Virginia,VA,South,South Atlantic,,Rural
2846,51053,Dinwiddie County,Virginia,VA,South,South Atlantic,,Rural
2847,51057,Essex County,Virginia,VA,South,South Atlantic,,Rural
2848,51059,Fairfax County,Virginia,VA,South,South Atlantic,,Rural
2849,51061,Fauquier County,Virginia,VA,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2850,51063,Floyd County,Virginia,VA,South,South Atlantic,,Rural
2851,51065,Fluvanna County,Virginia,VA,South,South Atlantic,"Charlottesville, VA ",Metro
2852,51067,Franklin County,Virginia,VA,South,South Atlantic,"Roanoke, VA ",Metro
2853,51069,Frederick County,Virginia,VA,South,South Atlantic,,Rural
2854,51071,Giles County,Virginia,VA,South,South Atlantic,"Blacksburg-Christiansburg, VA ",Metro
2855,51073,Gloucester County,Virginia,VA,South,South Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2856,51075,Goochland County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2857,51077,Grayson County,Virginia,VA,South,South Atlantic,,Rural
2858,51079,Greene County,Virginia,VA,South,South Atlantic,"Charlottesville, VA ",Metro
2859,51081,Greensville County,Virginia,VA,South,South Atlantic,,Rural
2860,51083,Halifax County,Virginia,VA,South,South Atlantic,,Rural
2861,51085,Hanover County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2862,51087,Henrico County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2863,51089,Henry County,Virginia,VA,South,South Atlantic,,Rural
2864,51091,Highland County,Virginia,VA,South,South Atlantic,,Rural
2865,51093,Isle of Wight County,Virginia,VA,South,South Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2866,51095,James City County,Virginia,VA,South,South Atlantic,,Rural
2867,51097,King and Queen County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2868,51099,King George County,Virginia,VA,South,South Atlantic,,Rural
2869,51101,King William County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2870,51103,Lancaster County,Virginia,VA,South,South Atlantic,,Rural
2871,51105,Lee County,Virginia,VA,South,South Atlantic,,Rural
2872,51107,Loudoun County,Virginia,VA,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2873,51109,Louisa County,Virginia,VA,South,South Atlantic,,Rural
2874,51111,Lunenburg County,Virginia,VA,South,South Atlantic,,Rural
2875,51113,Madison County,Virginia,VA,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2876,51115,Mathews County,Virginia,VA,South,South Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2877,51117,Mecklenburg County,Virginia,VA,South,South Atlantic,,Rural
2878,51119,Middlesex County,Virginia,VA,South,South Atlantic,,Rural
2879,51121,Montgomery County,Virginia,VA,South,South Atlantic,,Rural
2880,51125,Nelson County,Virginia,VA,South,South Atlantic,"Charlottesville, VA ",Metro
2881,51127,New Kent County,Virginia,VA,South,South Atlantic,"Richmond, VA ",Metro
2882,51131,Northampton County,Virginia,VA,South,South Atlantic,,Rural
2883,51133,Northumberland County,Virginia,VA,South,South Atlantic,,Rural
2884,51135,Nottoway County,Virginia,VA,South,South Atlantic,,Rural
2885,51137,Orange County,Virginia,VA,South,South Atlantic,,Rural
2886,51139,Page County,Virginia,VA,South,South Atlantic,,Rural
2887,51141,Patrick County,Virginia,VA,South,South Atlantic,,Rural
